YEAR,SUNACTIVITY
1960.75,117.3
1960.83333333333,126.9
1960.91666666667,121.2
1961.0,82.1
1961.08333333333,65.4
1961.16666666667,75.2
1961.25,86.9
1961.33333333333,72.3
1961.41666666667,109.5
1961.5,99.3
1961.58333333333,79.2
1961.66666666667,90.1
1961.75,53.7
1961.83333333333,46.5
1961.91666666667,56.9
1962.0,55.1
1962.08333333333,71.7
1962.16666666667,64.9
1962.25,65.9
1962.33333333333,61.9
1962.41666666667,59.6
1962.5,31.4
1962.58333333333,31.5
1962.66666666667,72.7
1962.75,56.1
1962.83333333333,38.8
1962.91666666667,33.2
1963.0,28.7
1963.08333333333,35.2
1963.16666666667,24.8
1963.25,41.7
1963.33333333333,61.1
1963.41666666667,51.2
1963.5,28.7
1963.58333333333,47.5
1963.66666666667,55.2
1963.75,50.1
1963.83333333333,33.7
1963.91666666667,21.6
1964.0,22.6
1964.08333333333,25.3
1964.16666666667,24.1
1964.25,12.9
1964.33333333333,14.3
1964.41666666667,13.5
1964.5,4.8
1964.58333333333,13.8
1964.66666666667,7.0
1964.75,9.2
1964.83333333333,11.1
1964.91666666667,22.1
1965.0,25.4
1965.08333333333,20.8
1965.16666666667,17.5
1965.25,10.2
1965.33333333333,34.5
1965.41666666667,23.3
1965.5,17.3
1965.58333333333,13.3
1965.66666666667,24.5
1965.75,29.1
1965.83333333333,22.8
1965.91666666667,24.7
1966.0,40.3
1966.08333333333,35.3
1966.16666666667,36.4
1966.25,69.0
1966.33333333333,64.2
1966.41666666667,67.7
1966.5,80.2
1966.58333333333,72.6
1966.66666666667,71.1
1966.75,81.2
1966.83333333333,81.0
1966.91666666667,99.8
1967.0,157.0
1967.08333333333,132.6
1967.16666666667,158.3
1967.25,98.4
1967.33333333333,122.5
1967.41666666667,95.4
1967.5,129.5
1967.58333333333,151.8
1967.66666666667,108.7
1967.75,125.0
1967.83333333333,133.6
1967.91666666667,179.0
1968.0,172.5
1968.08333333333,158.5
1968.16666666667,130.5
1968.25,115.0
1968.33333333333,180.0
1968.41666666667,156.2
1968.5,136.2
1968.58333333333,154.8
1968.66666666667,166.0
1968.75,152.5
1968.83333333333,121.7
1968.91666666667,155.5
1969.0,147.8
1969.08333333333,170.5
1969.16666666667,192.3
1969.25,151.1
1969.33333333333,169.9
1969.41666666667,150.1
1969.5,137.1
1969.58333333333,138.8
1969.66666666667,129.3
1969.75,135.4
1969.83333333333,132.4
1969.91666666667,138.6
1970.0,157.9
1970.08333333333,180.8
1970.16666666667,145.7
1970.25,155.1
1970.33333333333,180.5
1970.41666666667,151.3
1970.5,159.3
1970.58333333333,131.7
1970.66666666667,140.8
1970.75,122.6
1970.83333333333,134.8
1970.91666666667,118.2
1971.0,129.2
1971.08333333333,111.8
1971.16666666667,85.9
1971.25,101.6
1971.33333333333,81.5
1971.41666666667,70.7
1971.5,114.7
1971.58333333333,87.0
1971.66666666667,71.3
1971.75,73.4
1971.83333333333,89.5
1971.91666666667,116.5
1972.0,87.0
1972.08333333333,125.3
1972.16666666667,113.5
1972.25,89.6
1972.33333333333,113.9
1972.41666666667,124.7
1972.5,108.3
1972.58333333333,108.9
1972.66666666667,90.7
1972.75,86.9
1972.83333333333,59.2
1972.91666666667,64.3
1973.0,61.8
1973.08333333333,60.9
1973.16666666667,65.4
1973.25,81.8
1973.33333333333,60.3
1973.41666666667,56.1
1973.5,33.2
1973.58333333333,36.6
1973.66666666667,84.1
1973.75,43.7
1973.83333333333,34.3
1973.91666666667,33.3
1974.0,39.4
1974.08333333333,37.3
1974.16666666667,30.9
1974.25,57.5
1974.33333333333,56.3
1974.41666666667,51.5
1974.5,79.1
1974.58333333333,47.9
1974.66666666667,57.2
1974.75,67.2
1974.83333333333,35.9
1974.91666666667,29.6
1975.0,27.3
1975.08333333333,16.7
1975.16666666667,16.9
1975.25,7.7
1975.33333333333,13.1
1975.41666666667,16.7
1975.5,40.4
1975.58333333333,56.7
1975.66666666667,20.3
1975.75,13.6
1975.83333333333,27.9
1975.91666666667,11.6
1976.0,11.9
1976.08333333333,6.4
1976.16666666667,31.5
1976.25,27.3
1976.33333333333,18.2
1976.41666666667,17.9
1976.5,2.9
1976.58333333333,24.1
1976.66666666667,20.0
1976.75,29.7
1976.83333333333,7.9
1976.91666666667,22.3
1977.0,23.8
1977.08333333333,33.3
1977.16666666667,13.0
1977.25,19.0
1977.33333333333,27.0
1977.41666666667,54.9
1977.5,30.6
1977.58333333333,43.0
1977.66666666667,62.4
1977.75,62.1
1977.83333333333,41.6
1977.91666666667,61.4
1978.0,73.7
1978.08333333333,132.6
1978.16666666667,108.4
1978.25,141.2
1978.33333333333,117.1
1978.41666666667,134.6
1978.5,99.7
1978.58333333333,82.4
1978.66666666667,195.7
1978.75,177.1
1978.83333333333,138.5
1978.91666666667,173.9
1979.0,235.9
1979.08333333333,194.7
1979.16666666667,195.3
1979.25,143.7
1979.33333333333,190.3
1979.41666666667,211.7
1979.5,225.7
1979.58333333333,201.4
1979.66666666667,266.9
1979.75,263.6
1979.83333333333,259.5
1979.91666666667,249.6
1980.0,226.1
1980.08333333333,219.4
1980.16666666667,178.7
1980.25,232.2
1980.33333333333,254.7
1980.41666666667,222.7
1980.5,192.9
1980.58333333333,191.7
1980.66666666667,219.6
1980.75,233.3
1980.83333333333,209.5
1980.91666666667,246.9
1981.0,156.6
1981.08333333333,189.9
1981.16666666667,196.6
1981.25,225.3
1981.33333333333,194.7
1981.41666666667,131.6
1981.5,205.3
1981.58333333333,242.5
1981.66666666667,245.3
1981.75,216.2
1981.83333333333,186.0
1981.91666666667,195.4
1982.0,149.8
1982.08333333333,230.9
1982.16666666667,221.1
1982.25,170.3
1982.33333333333,119.3
1982.41666666667,163.7
1982.5,139.4
1982.58333333333,161.9
1982.66666666667,167.4
1982.75,134.3
1982.83333333333,127.5
1982.91666666667,169.0
1983.0,115.5
1983.08333333333,73.1
1983.16666666667,88.7
1983.25,109.6
1983.33333333333,132.5
1983.41666666667,131.5
1983.5,108.9
1983.58333333333,96.0
1983.66666666667,69.9
1983.75,72.5
1983.83333333333,45.7
1983.91666666667,45.6
1984.0,74.8
1984.08333333333,110.2
1984.16666666667,116.7
1984.25,90.4
1984.33333333333,96.9
1984.41666666667,65.1
1984.5,55.7
1984.58333333333,35.0
1984.66666666667,22.6
1984.75,12.6
1984.83333333333,26.5
1984.91666666667,21.4
1985.0,17.8
1985.08333333333,20.7
1985.16666666667,16.9
1985.25,20.4
1985.33333333333,32.4
1985.41666666667,28.3
1985.5,39.9
1985.58333333333,10.1
1985.66666666667,4.3
1985.75,22.0
1985.83333333333,17.9
1985.91666666667,15.8
1986.0,2.8
1986.08333333333,27.9
1986.16666666667,13.8
1986.25,22.4
1986.33333333333,16.1
1986.41666666667,0.6
1986.5,18.1
1986.58333333333,9.9
1986.66666666667,5.1
1986.75,40.1
1986.83333333333,15.4
1986.91666666667,5.8
1987.0,9.8
1987.08333333333,3.4
1987.16666666667,17.4
1987.25,46.0
1987.33333333333,39.1
1987.41666666667,18.8
1987.5,38.2
1987.58333333333,47.9
1987.66666666667,42.2
1987.75,63.4
1987.83333333333,48.8
1987.91666666667,29.1
1988.0,70.5
1988.08333333333,45.4
1988.16666666667,91.2
1988.25,108.8
1988.33333333333,74.2
1988.41666666667,124.3
1988.5,131.4
1988.58333333333,139.4
1988.66666666667,142.7
1988.75,156.5
1988.83333333333,156.8
1988.91666666667,231.2
1989.0,210.1
1989.08333333333,208.7
1989.16666666667,170.4
1989.25,166.3
1989.33333333333,195.4
1989.41666666667,284.5
1989.5,180.5
1989.58333333333,232.0
1989.66666666667,225.1
1989.75,212.2
1989.83333333333,238.2
1989.91666666667,211.4
1990.0,227.4
1990.08333333333,171.8
1990.16666666667,191.7
1990.25,189.7
1990.33333333333,175.2
1990.41666666667,153.3
1990.5,191.1
1990.58333333333,252.1
1990.66666666667,169.1
1990.75,199.4
1990.83333333333,178.8
1990.91666666667,197.1
1991.0,195.3
1991.08333333333,240.3
1991.16666666667,197.0
1991.25,197.6
1991.33333333333,166.9
1991.41666666667,224.7
1991.5,240.2
1991.58333333333,240.8
1991.66666666667,168.9
1991.75,197.1
1991.83333333333,159.5
1991.91666666667,212.6
1992.0,198.3
1992.08333333333,230.7
1992.16666666667,151.0
1992.25,142.2
1992.33333333333,94.3
1992.41666666667,98.5
1992.5,114.2
1992.58333333333,91.9
1992.66666666667,94.0
1992.75,133.4
1992.83333333333,129.6
1992.91666666667,122.0
1993.0,81.4
1993.08333333333,127.8
1993.16666666667,102.4
1993.25,94.4
1993.33333333333,78.8
1993.41666666667,69.6
1993.5,80.4
1993.58333333333,62.5
1993.66666666667,31.2
1993.75,71.1
1993.83333333333,48.2
1993.91666666667,68.4
1994.0,84.9
1994.08333333333,54.9
1994.16666666667,47.5
1994.25,27.4
1994.33333333333,29.8
1994.41666666667,39.7
1994.5,50.6
1994.58333333333,34.3
1994.66666666667,40.5
1994.75,67.1
1994.83333333333,29.5
1994.91666666667,32.2
1995.0,32.6
1995.08333333333,45.8
1995.16666666667,46.3
1995.25,21.6
1995.33333333333,19.4
1995.41666666667,22.5
1995.5,20.4
1995.58333333333,18.2
1995.66666666667,15.7
1995.75,30.6
1995.83333333333,14.0
1995.91666666667,14.9
1996.0,13.3
1996.08333333333,7.7
1996.16666666667,12.6
1996.25,6.8
1996.33333333333,7.6
1996.41666666667,16.5
1996.5,11.8
1996.58333333333,19.7
1996.66666666667,3.0
1996.75,0.7
1996.83333333333,24.9
1996.91666666667,14.0
1997.0,7.4
1997.08333333333,11.0
1997.16666666667,12.1
1997.25,23.0
1997.33333333333,25.4
1997.41666666667,20.8
1997.5,12.9
1997.58333333333,35.7
1997.66666666667,59.7
1997.75,32.8
1997.83333333333,50.4
1997.91666666667,55.5
1998.0,44.5
1998.08333333333,50.2
1998.16666666667,82.0
1998.25,70.6
1998.33333333333,74.0
1998.41666666667,90.5
1998.5,96.7
1998.58333333333,121.1
1998.66666666667,132.0
1998.75,78.5
1998.83333333333,97.3
1998.91666666667,119.2
1999.0,86.0
1999.08333333333,98.0
1999.16666666667,103.5
1999.25,93.6
1999.33333333333,149.6
1999.41666666667,207.2
1999.5,173.5
1999.58333333333,142.3
1999.66666666667,106.3
1999.75,168.7
1999.83333333333,188.3
1999.91666666667,116.8
2000.0,133.1
2000.08333333333,165.7
2000.16666666667,217.7
2000.25,191.5
2000.33333333333,165.9
2000.41666666667,188.0
2000.5,244.3
2000.58333333333,180.5
2000.66666666667,156.0
2000.75,141.6
2000.83333333333,158.1
2000.91666666667,143.3
2001.0,142.6
2001.08333333333,121.5
2001.16666666667,165.8
2001.25,161.7
2001.33333333333,142.1
2001.41666666667,202.9
2001.5,123.0
2001.58333333333,161.5
2001.66666666667,238.2
2001.75,194.1
2001.83333333333,176.6
2001.91666666667,213.4
2002.0,184.6
2002.08333333333,170.2
2002.16666666667,147.1
2002.25,186.9
2002.33333333333,187.5
2002.41666666667,128.8
2002.5,161.0
2002.58333333333,175.6
2002.66666666667,187.9
2002.75,151.2
2002.83333333333,147.2
2002.91666666667,135.3
2003.0,133.5
2003.08333333333,75.7
2003.16666666667,100.7
2003.25,97.9
2003.33333333333,86.8
2003.41666666667,118.7
2003.5,128.3
2003.58333333333,115.4
2003.66666666667,78.5
2003.75,97.8
2003.83333333333,82.9
2003.91666666667,72.2
2004.0,60.6
2004.08333333333,74.6
2004.16666666667,74.8
2004.25,59.2
2004.33333333333,72.8
2004.41666666667,66.5
2004.5,83.8
2004.58333333333,69.7
2004.66666666667,48.8
2004.75,74.2
2004.83333333333,70.1
2004.91666666667,28.9
2005.0,48.1
2005.08333333333,43.5
2005.16666666667,39.6
2005.25,38.7
2005.33333333333,61.9
2005.41666666667,56.8
2005.5,62.4
2005.58333333333,60.5
2005.66666666667,37.2
2005.75,13.2
2005.83333333333,27.5
2005.91666666667,59.3
2006.0,20.9
2006.08333333333,5.7
2006.16666666667,17.3
2006.25,50.3
2006.33333333333,37.2
2006.41666666667,24.5
2006.5,22.2
2006.58333333333,20.8
2006.66666666667,23.7
2006.75,14.9
2006.83333333333,35.7
2006.91666666667,22.3
2007.0,29.3
2007.08333333333,18.4
2007.16666666667,7.2
2007.25,5.4
2007.33333333333,19.5
2007.41666666667,21.3
2007.5,15.1
2007.58333333333,9.8
2007.66666666667,4.0
2007.75,1.5
2007.83333333333,2.8
2007.91666666667,17.3
2008.0,4.1
2008.08333333333,2.9
2008.16666666667,15.5
2008.25,3.6
2008.33333333333,4.6
2008.41666666667,5.2
2008.5,0.6
2008.58333333333,0.3
2008.66666666667,1.2
2008.75,4.2
2008.83333333333,6.6
2008.91666666667,1.0
2009.0,1.3
2009.08333333333,1.2
2009.16666666667,0.6
2009.25,1.2
2009.33333333333,2.9
2009.41666666667,6.3
2009.5,5.5
2009.58333333333,0.0
2009.66666666667,7.1
2009.75,7.7
2009.83333333333,6.9
2009.91666666667,16.3
2010.0,19.5
2010.08333333333,28.5
2010.16666666667,24.0
2010.25,10.4
2010.33333333333,13.9
2010.41666666667,18.8
2010.5,25.2
2010.58333333333,29.6
2010.66666666667,36.4
2010.75,33.6
2010.83333333333,34.4
2010.91666666667,24.5
2011.0,27.3
2011.08333333333,48.3
2011.16666666667,78.6
2011.25,76.1
2011.33333333333,58.2
2011.41666666667,56.1
2011.5,64.5
2011.58333333333,65.8
2011.66666666667,120.1
2011.75,125.7
2011.83333333333,139.1
2011.91666666667,109.3
2012.0,94.4
2012.08333333333,47.8
2012.16666666667,86.6
2012.25,85.9
2012.33333333333,96.5
2012.41666666667,92.0
2012.5,100.1
2012.58333333333,94.8
2012.66666666667,93.7
2012.75,76.5
2012.83333333333,87.6
2012.91666666667,56.8
2013.0,96.1
2013.08333333333,60.9
2013.16666666667,78.3
2013.25,107.3
2013.33333333333,120.2
2013.41666666667,76.7
2013.5,86.2
2013.58333333333,91.8
2013.66666666667,54.5
2013.75,114.4
2013.83333333333,113.9
2013.91666666667,124.2
2014.0,117.0
2014.08333333333,146.1
2014.16666666667,128.7
2014.25,112.5
2014.33333333333,112.5
2014.41666666667,102.9
2014.5,100.2
2014.58333333333,106.9
2014.66666666667,130.0
2014.75,90.0
2014.83333333333,103.6
2014.91666666667,112.9
2015.0,93.0
2015.08333333333,66.7
2015.16666666667,54.5
2015.25,75.3
2015.33333333333,88.8
2015.41666666667,66.5
2015.5,65.8
2015.58333333333,64.4
2015.66666666667,78.6
2015.75,63.6
2015.83333333333,62.2
2015.91666666667,58.0
2016.0,57.0
2016.08333333333,56.4
2016.16666666667,54.1
2016.25,37.9
2016.33333333333,51.5
2016.41666666667,20.5
2016.5,32.4
2016.58333333333,50.2
2016.66666666667,44.6
2016.75,33.4
2016.83333333333,21.4
2016.91666666667,18.5
2017.0,26.1
2017.08333333333,26.4
2017.16666666667,17.7
2017.25,32.3
2017.33333333333,18.9
2017.41666666667,19.2
2017.5,17.8
2017.58333333333,32.6
2017.66666666667,43.7
2017.75,13.2
2017.83333333333,5.7
2017.91666666667,8.2
2018.0,6.8
2018.08333333333,10.7
2018.16666666667,2.5
2018.25,8.9
2018.33333333333,13.1
2018.41666666667,15.6
2018.5,1.6
2018.58333333333,8.7
2018.66666666667,3.3
2018.75,4.9
2018.83333333333,4.9
2018.91666666667,3.1
2019.0,7.7
2019.08333333333,0.8
2019.16666666667,9.4
2019.25,9.1
2019.33333333333,9.9
2019.41666666667,1.2
2019.5,0.9
2019.58333333333,0.5
2019.66666666667,1.1
2019.75,0.4
2019.83333333333,0.5
2019.91666666667,1.5
2020.0,6.2
2020.08333333333,0.2
2020.16666666667,1.5
2020.25,5.2
2020.33333333333,0.2
2020.41666666667,5.8
2020.5,6.1
2020.58333333333,7.5
2020.66666666667,0.6
2020.75,14.6
2020.83333333333,34.5
2020.91666666667,23.1
2021.0,10.4
2021.08333333333,8.2
2021.16666666667,17.2
2021.25,24.5
2021.33333333333,21.2
2021.41666666667,25.0
2021.5,34.3
2021.58333333333,22.0
2021.66666666667,51.3
2021.75,37.4
2021.83333333333,34.8
2021.91666666667,67.5
2022.0,55.3
2022.08333333333,60.9
2022.16666666667,78.6
2022.25,84.0
2022.33333333333,96.5
2022.41666666667,70.3
2022.5,91.4
2022.58333333333,74.6
2022.66666666667,96.0
2022.75,95.5
2022.83333333333,80.5
2022.91666666667,112.8
2023.0,144.4
2023.08333333333,111.3
2023.16666666667,123.3
2023.25,97.6
2023.33333333333,137.4
2023.41666666667,160.5
2023.5,160.0
2023.58333333333,114.8
2023.66666666667,134.2
2023.75,99.9
2023.83333333333,107.1
2023.91666666667,113.5
2024.0,126.0
2024.08333333333,123.0
2024.16666666667,103.7
2024.25,137.0
2024.33333333333,172.1
2024.41666666667,164.1
2024.5,196.5
2024.58333333333,215.5
2024.66666666667,141.4
2024.75,166.4
